epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,906.42,0.58454,0.41825,0.873,0.8522,0.74981,0.78197,0.5808,1.10567,0.83391,1.3242,0.000462298,0.000462298,0.000462298
188,911.107,0.5665,0.40054,0.86611,0.85885,0.75808,0.79255,0.57821,1.16416,0.84707,1.38734,0.000461197,0.000461197,0.000461197
189,915.805,0.56948,0.40646,0.86728,0.72696,0.83253,0.81085,0.594,1.12801,0.82089,1.36536,0.000460097,0.000460097,0.000460097
190,920.562,0.56812,0.4059,0.87269,0.82979,0.73527,0.80599,0.58151,1.13908,0.83155,1.29445,0.000458996,0.000458996,0.000458996
191,925.306,0.58076,0.41421,0.87417,0.89932,0.67478,0.77459,0.57387,1.13309,0.8551,1.36195,0.000457895,0.000457895,0.000457895
192,930.032,0.58541,0.41767,0.86881,0.86549,0.69955,0.7847,0.58044,1.11499,0.84501,1.32058,0.000456795,0.000456795,0.000456795
193,934.747,0.57178,0.4015,0.86028,0.86883,0.73087,0.78072,0.58168,1.1056,0.82914,1.31394,0.000455694,0.000455694,0.000455694
194,939.417,0.58561,0.42018,0.86151,0.89586,0.72388,0.77428,0.5634,1.13566,0.87579,1.32242,0.000454594,0.000454594,0.000454594
195,944.279,0.58006,0.4076,0.8711,0.89178,0.73173,0.77839,0.57223,1.09757,0.81156,1.3137,0.000453493,0.000453493,0.000453493
196,949.271,0.56474,0.39904,0.86232,0.91187,0.7119,0.82057,0.60123,1.14551,0.79147,1.33358,0.000452393,0.000452393,0.000452393
197,954.039,0.57335,0.3971,0.87029,0.76032,0.84317,0.85155,0.63451,1.11989,0.81955,1.31983,0.000451292,0.000451292,0.000451292
198,958.751,0.54894,0.40528,0.85287,0.73601,0.79907,0.83279,0.63964,1.1056,0.87089,1.31318,0.000450192,0.000450192,0.000450192
199,963.414,0.58854,0.4201,0.87145,0.74024,0.83009,0.79596,0.58919,1.12411,0.8694,1.3016,0.000449091,0.000449091,0.000449091
200,968.115,0.57371,0.40506,0.87265,0.80394,0.73482,0.80879,0.60229,1.11549,0.8156,1.28951,0.000447991,0.000447991,0.000447991
201,972.79,0.58116,0.41912,0.86789,0.92679,0.71098,0.81741,0.60177,1.12822,0.83949,1.32775,0.00044689,0.00044689,0.00044689
202,977.456,0.56932,0.41116,0.87346,0.71419,0.87538,0.86703,0.63125,1.14375,0.81265,1.29264,0.000445789,0.000445789,0.000445789
203,982.16,0.57827,0.4039,0.874,0.74773,0.86386,0.86118,0.64264,1.12515,0.81707,1.31,0.000444689,0.000444689,0.000444689
204,986.831,0.5479,0.39074,0.86134,0.91093,0.74817,0.86841,0.63664,1.12506,0.78146,1.30075,0.000443588,0.000443588,0.000443588
